x,y,z,terrain_type
-4.797979797979798,-4.898989898989899,0.5429782943403733,Mountain
-4.696969696969697,-4.898989898989899,0.4826573162961602,Hill
-4.595959595959596,-4.898989898989899,0.4206632477916093,Hill
-4.494949494949495,-4.898989898989899,0.3573921982659589,Hill
-4.393939393939394,-4.898989898989899,0.29323164717610056,Hill
-4.292929292929293,-4.898989898989899,0.22855756599382024,Hill
-4.191919191919192,-4.898989898989899,0.1637317692551949,Hill
-4.090909090909091,-4.898989898989899,0.09909951233871539,Hill
-3.9898989898989896,-4.898989898989899,0.034987350391615796,Hill
-3.888888888888889,-4.898989898989899,-0.028298730490259733,Desert
-3.787878787878788,-4.898989898989899,-0.09047490205400158,Desert
-3.686868686868687,-4.898989898989899,-0.15128079818382498,Desert
-3.5858585858585856,-4.898989898989899,-0.21048053347207707,Desert
-3.484848484848485,-4.898989898989899,-0.2678634379831015,Desert
-3.383838383838384,-4.898989898989899,-0.3232445131308966,Desert
-3.282828282828283,-4.898989898989899,-0.3764646164259725,Desert
-3.1818181818181817,-4.898989898989899,-0.42739038548010067,Desert
-3.080808080808081,-4.898989898989899,-0.4759139140622763,Desert
-2.9797979797979797,-4.898989898989899,-0.5219521951510354,Desert
-2.878787878787879,-4.898989898989899,-0.5654463478072157,Desert
-2.7777777777777777,-4.898989898989899,-0.6063606462811473,Desert
-2.676767676767677,-4.898989898989899,-0.6446813710574029,Desert
-2.5757575757575757,-4.898989898989899,-0.6804155025214594,Desert
-2.474747474747475,-4.898989898989899,-0.7135892786033692,Desert
-2.3737373737373737,-4.898989898989899,-0.744246638116032,Desert
-2.272727272727273,-4.898989898989899,-0.7724475715668914,Desert
-2.1717171717171717,-4.898989898989899,-0.7982664009935627,Desert
-2.070707070707071,-4.898989898989899,-0.8217900098722221,Desert
-1.9696969696969697,-4.898989898989899,-0.8431160433932469,Desert
-1.868686868686869,-4.898989898989899,-0.8623510984162557,Desert
-1.7676767676767677,-4.898989898989899,-0.8796089212347118,Desert
-1.6666666666666665,-4.898989898989899,-0.8950086299302557,Desert
-1.5656565656565657,-4.898989898989899,-0.9086729766131122,Desert
-1.4646464646464645,-4.898989898989899,-0.9207266632634973,Desert
-1.3636363636363638,-4.898989898989899,-0.9312947232473664,Desert
-1.2626262626262625,-4.898989898989899,-0.9405009789159292,Desert
-1.1616161616161618,-4.898989898989899,-0.9484665840494718,Desert
-1.0606060606060606,-4.898989898989899,-0.955308658308123,Desert
-0.9595959595959593,-4.898989898989899,-0.9611390193388244,Desert
-0.858585858585859,-4.898989898989899,-0.9660630167891979,Desert
-0.7575757575757578,-4.898989898989899,-0.9701784712212443,Desert
-0.6565656565656566,-4.898989898989899,-0.9735747198218838,Desert
-0.5555555555555554,-4.898989898989899,-0.976331769888475,Desert
-0.45454545454545503,-4.898989898989899,-0.9785195603345842,Desert
-0.3535353535353538,-4.898989898989899,-0.9801973309166929,Desert
-0.2525252525252526,-4.898989898989899,-0.981413098521727,Desert
-0.15151515151515138,-4.898989898989899,-0.9822032396670077,Desert
-0.050505050505050164,-4.898989898989899,-0.9825921783309262,Desert
0.050505050505050164,-4.898989898989899,-0.9825921783309262,Desert
0.15151515151515138,-4.898989898989899,-0.9822032396670077,Desert
0.2525252525252526,-4.898989898989899,-0.981413098521727,Desert
0.3535353535353538,-4.898989898989899,-0.9801973309166929,Desert
0.45454545454545414,-4.898989898989899,-0.9785195603345842,Desert
0.5555555555555554,-4.898989898989899,-0.976331769888475,Desert
0.6565656565656566,-4.898989898989899,-0.9735747198218838,Desert
0.7575757575757578,-4.898989898989899,-0.9701784712212443,Desert
0.8585858585858581,-4.898989898989899,-0.9660630167891979,Desert
0.9595959595959593,-4.898989898989899,-0.9611390193388244,Desert
1.0606060606060606,-4.898989898989899,-0.955308658308123,Desert
1.1616161616161618,-4.898989898989899,-0.9484665840494718,Desert
1.262626262626262,-4.898989898989899,-0.9405009789159292,Desert
1.3636363636363633,-4.898989898989899,-0.9312947232473664,Desert
1.4646464646464645,-4.898989898989899,-0.9207266632634973,Desert
1.5656565656565657,-4.898989898989899,-0.9086729766131122,Desert
1.666666666666667,-4.898989898989899,-0.8950086299302557,Desert
1.7676767676767673,-4.898989898989899,-0.8796089212347118,Desert
1.8686868686868685,-4.898989898989899,-0.8623510984162557,Desert
1.9696969696969697,-4.898989898989899,-0.8431160433932469,Desert
2.070707070707071,-4.898989898989899,-0.8217900098722221,Desert
2.1717171717171713,-4.898989898989899,-0.7982664009935627,Desert
2.2727272727272725,-4.898989898989899,-0.7724475715668914,Desert
2.3737373737373737,-4.898989898989899,-0.744246638116032,Desert
2.474747474747475,-4.898989898989899,-0.7135892786033692,Desert
2.5757575757575752,-4.898989898989899,-0.6804155025214594,Desert
2.6767676767676765,-4.898989898989899,-0.6446813710574035,Desert
2.7777777777777777,-4.898989898989899,-0.6063606462811473,Desert
2.878787878787879,-4.898989898989899,-0.5654463478072157,Desert
2.9797979797979792,-4.898989898989899,-0.5219521951510354,Desert
3.0808080808080813,-4.898989898989899,-0.4759139140622763,Desert
3.1818181818181817,-4.898989898989899,-0.42739038548010067,Desert
3.282828282828282,-4.898989898989899,-0.3764646164259733,Desert
3.383838383838384,-4.898989898989899,-0.3232445131308966,Desert
3.4848484848484844,-4.898989898989899,-0.26786343798310236,Desert
3.5858585858585865,-4.898989898989899,-0.21048053347207707,Desert
3.686868686868687,-4.898989898989899,-0.15128079818382498,Desert
3.787878787878787,-4.898989898989899,-0.09047490205400245,Desert
3.8888888888888893,-4.898989898989899,-0.028298730490259733,Desert
3.9898989898989896,-4.898989898989899,0.034987350391615796,Hill
4.09090909090909,-4.898989898989899,0.0990995123387145,Hill
4.191919191919192,-4.898989898989899,0.1637317692551949,Hill
4.292929292929292,-4.898989898989899,0.22855756599382024,Hill
4.3939393939393945,-4.898989898989899,0.2932316471761014,Hill
4.494949494949495,-4.898989898989899,0.3573921982659589,Hill
4.595959595959595,-4.898989898989899,0.42066324779160846,Hill
4.696969696969697,-4.898989898989899,0.4826573162961602,Hill
4.797979797979798,-4.898989898989899,0.5429782943403733,Mountain
4.8989898989899,-4.898989898989899,0.6012245287216553,Mountain
5.0,-4.898989898989899,0.6569920930522233,Mountain
-5.0,-4.797979797979798,0.6024005398983897,Mountain
-4.898989898989899,-4.797979797979798,0.5429782943403733,Mountain
-4.797979797979798,-4.797979797979798,0.48133997787894856,Hill
-4.696969696969697,-4.797979797979798,0.41790473252180016,Hill
-4.595959595959596,-4.797979797979798,0.353087191215831,Hill
-4.494949494949495,-4.797979797979798,0.28729415184477736,Hill
-4.393939393939394,-4.797979797979798,0.22092145588384077,Hill
-4.292929292929293,-4.797979797979798,0.1543510954806722,Hill
-4.191919191919192,-4.797979797979798,0.0879485695132407,Hill
-4.090909090909091,-4.797979797979798,0.02206050582272844,Hill
-3.9898989898989896,-4.797979797979798,-0.042987436623964495,Desert
-3.888888888888889,-4.797979797979798,-0.10689237537946178,Desert
-3.787878787878788,-4.797979797979798,-0.16937571520396888,Desert
-3.686868686868687,-4.797979797979798,-0.23018435849260718,Desert
-3.5858585858585856,-4.797979797979798,-0.2890916155225718,Desert
-3.484848484848485,-4.797979797979798,-0.34589781786811574,Desert
-3.383838383838384,-4.797979797979798,-0.4004306414447853,Desert
-3.282828282828283,-4.797979797979798,-0.45254514856897593,Desert
-3.1818181818181817,-4.797979797979798,-0.5021235611227687,Desert
-3.080808080808081,-4.797979797979798,-0.549074779368735,Desert
-2.9797979797979797,-4.797979797979798,-0.5933336631399142,Desert
-2.878787878787879,-4.797979797979798,-0.6348600940159035,Desert
-2.7777777777777777,-4.797979797979798,-0.6736378386703046,Desert
-2.676767676767677,-4.797979797979798,-0.7096732348258864,Desert
-2.5757575757575757,-4.797979797979798,-0.7429937221746271,Desert
-2.474747474747475,-4.797979797979798,-0.7736462412082208,Desert
-2.3737373737373737,-4.797979797979798,-0.8016955231635285,Desert
-2.272727272727273,-4.797979797979798,-0.8272222942249517,Desert
-2.1717171717171717,-4.797979797979798,-0.8503214167547549,Desert
-2.070707070707071,-4.797979797979798,-0.8710999896610637,Desert
-1.9696969696969697,-4.797979797979798,-0.8896754290842768,Desert
-1.868686868686869,-4.797979797979798,-0.9061735494131922,Desert
-1.7676767676767677,-4.797979797979798,-0.9207266632634973,Desert
-1.6666666666666665,-4.797979797979798,-0.9334717174982258,Desert
-1.5656565656565657,-4.797979797979798,-0.944548480680178,Desert
-1.4646464646464645,-4.797979797979798,-0.9540977955602128,Desert
-1.3636363636363638,-4.797979797979798,-0.9622599083643032,Desert
-1.2626262626262625,-4.797979797979798,-0.9691728847884665,Desert
-1.1616161616161618,-4.797979797979798,-0.9749711207858142,Desert
-1.0606060606060606,-4.797979797979798,-0.9797839544742808,Desert
-0.9595959595959593,-4.797979797979798,-0.983734383844783,Desert
-0.858585858585859,-4.797979797979798,-0.9869378934416341,Desert
-0.7575757575757578,-4.797979797979798,-0.9895013918493958,Desert
-0.6565656565656566,-4.797979797979798,-0.9915222606765697,Desert
-0.5555555555555554,-4.797979797979798,-0.9930875147938072,Desert
-0.45454545454545503,-4.797979797979798,-0.9942730728725141,Desert
-0.3535353535353538,-4.797979797979798,-0.9951431367811158,Desert
-0.2525252525252526,-4.797979797979798,-0.9957496781251619,Desert
-0.15151515151515138,-4.797979797979798,-0.996132030150469,Desert
-0.050505050505050164,-4.797979797979798,-0.9963165833447182,Desert
0.050505050505050164,-4.797979797979798,-0.9963165833447182,Desert
0.15151515151515138,-4.797979797979798,-0.996132030150469,Desert
0.2525252525252526,-4.797979797979798,-0.9957496781251619,Desert
0.3535353535353538,-4.797979797979798,-0.9951431367811158,Desert
0.45454545454545414,-4.797979797979798,-0.9942730728725141,Desert
0.5555555555555554,-4.797979797979798,-0.9930875147938072,Desert
0.6565656565656566,-4.797979797979798,-0.9915222606765697,Desert
0.7575757575757578,-4.797979797979798,-0.9895013918493958,Desert
0.8585858585858581,-4.797979797979798,-0.9869378934416341,Desert
0.9595959595959593,-4.797979797979798,-0.983734383844783,Desert
1.0606060606060606,-4.797979797979798,-0.9797839544742808,Desert
1.1616161616161618,-4.797979797979798,-0.9749711207858142,Desert
1.262626262626262,-4.797979797979798,-0.9691728847884665,Desert
1.3636363636363633,-4.797979797979798,-0.9622599083643032,Desert
1.4646464646464645,-4.797979797979798,-0.9540977955602128,Desert
1.5656565656565657,-4.797979797979798,-0.944548480680178,Desert
1.666666666666667,-4.797979797979798,-0.9334717174982258,Desert
1.7676767676767673,-4.797979797979798,-0.9207266632634973,Desert
1.8686868686868685,-4.797979797979798,-0.9061735494131922,Desert
1.9696969696969697,-4.797979797979798,-0.8896754290842768,Desert
2.070707070707071,-4.797979797979798,-0.8710999896610637,Desert
2.1717171717171713,-4.797979797979798,-0.8503214167547549,Desert
2.2727272727272725,-4.797979797979798,-0.8272222942249517,Desert
2.3737373737373737,-4.797979797979798,-0.8016955231635285,Desert
2.474747474747475,-4.797979797979798,-0.7736462412082208,Desert
2.5757575757575752,-4.797979797979798,-0.7429937221746271,Desert
2.6767676767676765,-4.797979797979798,-0.7096732348258864,Desert
2.7777777777777777,-4.797979797979798,-0.6736378386703046,Desert
2.878787878787879,-4.797979797979798,-0.6348600940159035,Desert
2.9797979797979792,-4.797979797979798,-0.5933336631399142,Desert
3.0808080808080813,-4.797979797979798,-0.549074779368735,Desert
3.1818181818181817,-4.797979797979798,-0.5021235611227687,Desert
3.282828282828282,-4.797979797979798,-0.4525451485689767,Desert
3.383838383838384,-4.797979797979798,-0.4004306414447853,Desert
3.4848484848484844,-4.797979797979798,-0.34589781786811574,Desert
3.5858585858585865,-4.797979797979798,-0.2890916155225718,Desert
3.686868686868687,-4.797979797979798,-0.23018435849260718,Desert
3.787878787878787,-4.797979797979798,-0.16937571520396974,Desert
3.8888888888888893,-4.797979797979798,-0.10689237537946178,Desert
3.9898989898989896,-4.797979797979798,-0.042987436623964495,Desert
4.09090909090909,-4.797979797979798,0.022060505822727554,Hill
4.191919191919192,-4.797979797979798,0.0879485695132407,Hill
4.292929292929292,-4.797979797979798,0.1543510954806722,Hill
4.3939393939393945,-4.797979797979798,0.22092145588384163,Hill
4.494949494949495,-4.797979797979798,0.28729415184477736,Hill
4.595959595959595,-4.797979797979798,0.35308719121583015,Hill
4.696969696969697,-4.797979797979798,0.41790473252180016,Hill
4.797979797979798,-4.797979797979798,0.48133997787894856,Hill
4.8989898989899,-4.797979797979798,0.542978294340374,Mountain
5.0,-4.797979797979798,0.6024005398983897,Mountain
-5.0,-4.696969696969697,0.5454743285580685,Mountain
-4.898989898989899,-4.696969696969697,0.4826573162961602,Hill
-4.797979797979798,-4.696969696969697,0.41790473252180016,Hill
-4.696969696969697,-4.696969696969697,0.35164985591992803,Hill
-4.595959595959596,-4.696969696969697,0.28431913616342525,Hill
-4.494949494949495,-4.696969696969697,0.21632882066943113,Hill
-4.393939393939394,-4.696969696969697,0.14808180683654346,Hill
-4.292929292929293,-4.696969696969697,0.0799647433797036,Hill
-4.191919191919192,-4.696969696969697,0.012345400958584343,Hill
-4.090909090909091,-4.696969696969697,-0.05442967125419226,Desert
-3.9898989898989896,-4.696969696969697,-0.12003719005239501,Desert
-3.888888888888889,-4.696969696969697,-0.1841788743835136,Desert
-3.787878787878788,-4.696969696969697,-0.24658286757253928,Desert
-3.686868686868687,-4.696969696969697,-0.3070048435294993,Desert
-3.5858585858585856,-4.696969696969697,-0.3652287984152512,Desert
-3.484848484848485,-4.696969696969697,-0.4210675326344015,Desert
-3.383838383838384,-4.696969696969697,-0.4743628312470114,Desert
-3.282828282828283,-4.696969696969697,-0.5249853539056978,Desert
-3.1818181818181817,-4.696969696969697,-0.5728342481988234,Desert
-3.080808080808081,-4.696969696969697,-0.6178365027839967,Desert
-2.9797979797979797,-4.696969696969697,-0.6599460589034092,Desert
-2.878787878787879,-4.696969696969697,-0.6991427007621213,Desert
-2.7777777777777777,-4.696969696969697,-0.7354307468053894,Desert
-2.676767676767677,-4.696969696969697,-0.7688375651393349,Desert
-2.5757575757575757,-4.696969696969697,-0.7994119371937731,Desert
-2.474747474747475,-4.696969696969697,-0.8272222942249512,Desert
-2.3737373737373737,-4.696969696969697,-0.8523548514029256,Desert
-2.272727272727273,-4.696969696969697,-0.8749116640322753,Desert
-2.1717171717171717,-4.696969696969697,-0.8950086299302557,Desert
-2.070707070707071,-4.696969696969697,-0.9127734611529805,Desert
-1.9696969696969697,-4.696969696969697,-0.9283436471427184,Desert
-1.868686868686869,-4.696969696969697,-0.9418644299975947,Desert
-1.7676767676767677,-4.696969696969697,-0.9534868109731554,Desert
-1.6666666666666665,-4.696969696969697,-0.9633656055515963,Desert
-1.5656565656565657,-4.696969696969697,-0.9716575625006716,Desert
-1.4646464646464645,-4.696969696969697,-0.9785195603345842,Desert
-1.3636363636363638,-4.696969696969697,-0.9841068925297002,Desert
-1.2626262626262625,-4.696969696969697,-0.9885716507855189,Desert
-1.1616161616161618,-4.696969696969697,-0.99206121360264,Desert
-1.0606060606060606,-4.696969696969697,-0.9947168455195956,Desert
-0.9595959595959593,-4.696969696969697,-0.9966724105518007,Desert
-0.858585858585859,-4.696969696969697,-0.9980532017469792,Desert
-0.7575757575757578,-4.696969696969697,-0.9989748873454951,Desert
-0.6565656565656566,-4.696969696969697,-0.9995425728379274,Desert
-0.5555555555555554,-4.696969696969697,-0.9998499772654605,Desert
-0.45454545454545503,-4.696969696969697,-0.9999787214224295,Desert
-0.3535353535353538,-4.696969696969697,-0.9999977251970503,Desert
-0.2525252525252526,-4.696969696969697,-0.9999627111192332,Desert
-0.15151515151515138,-4.696969696969697,-0.9999158112575522,Desert
-0.050505050505050164,-4.696969696969697,-0.999885274896383,Desert
0.050505050505050164,-4.696969696969697,-0.999885274896383,Desert
0.15151515151515138,-4.696969696969697,-0.9999158112575522,Desert
0.2525252525252526,-4.696969696969697,-0.9999627111192332,Desert
0.3535353535353538,-4.696969696969697,-0.9999977251970503,Desert
0.45454545454545414,-4.696969696969697,-0.9999787214224295,Desert
0.5555555555555554,-4.696969696969697,-0.9998499772654605,Desert
0.6565656565656566,-4.696969696969697,-0.9995425728379274,Desert
0.7575757575757578,-4.696969696969697,-0.9989748873454951,Desert
0.8585858585858581,-4.696969696969697,-0.9980532017469792,Desert
0.9595959595959593,-4.696969696969697,-0.9966724105518007,Desert
1.0606060606060606,-4.696969696969697,-0.9947168455195956,Desert
1.1616161616161618,-4.696969696969697,-0.99206121360264,Desert
1.262626262626262,-4.696969696969697,-0.9885716507855189,Desert
1.3636363636363633,-4.696969696969697,-0.9841068925297002,Desert
1.4646464646464645,-4.696969696969697,-0.9785195603345842,Desert
1.5656565656565657,-4.696969696969697,-0.9716575625006716,Desert
1.666666666666667,-4.696969696969697,-0.9633656055515963,Desert
1.7676767676767673,-4.696969696969697,-0.9534868109731554,Desert
1.8686868686868685,-4.696969696969697,-0.9418644299975947,Desert
1.9696969696969697,-4.696969696969697,-0.9283436471427184,Desert
2.070707070707071,-4.696969696969697,-0.9127734611529805,Desert
2.1717171717171713,-4.696969696969697,-0.8950086299302557,Desert
2.2727272727272725,-4.696969696969697,-0.8749116640322753,Desert
2.3737373737373737,-4.696969696969697,-0.8523548514029256,Desert
2.474747474747475,-4.696969696969697,-0.8272222942249512,Desert
2.5757575757575752,-4.696969696969697,-0.7994119371937731,Desert
2.6767676767676765,-4.696969696969697,-0.7688375651393349,Desert
2.7777777777777777,-4.696969696969697,-0.7354307468053894,Desert
2.878787878787879,-4.696969696969697,-0.6991427007621213,Desert
2.9797979797979792,-4.696969696969697,-0.6599460589034092,Desert
3.0808080808080813,-4.696969696969697,-0.6178365027839967,Desert
3.1818181818181817,-4.696969696969697,-0.5728342481988234,Desert
3.282828282828282,-4.696969696969697,-0.5249853539056978,Desert
3.383838383838384,-4.696969696969697,-0.4743628312470114,Desert
3.4848484848484844,-4.696969696969697,-0.4210675326344015,Desert
3.5858585858585865,-4.696969696969697,-0.36522879841525036,Desert
3.686868686868687,-4.696969696969697,-0.3070048435294993,Desert
3.787878787878787,-4.696969696969697,-0.24658286757254014,Desert
3.8888888888888893,-4.696969696969697,-0.18417887438351274,Desert
3.9898989898989896,-4.696969696969697,-0.12003719005239501,Desert
4.09090909090909,-4.696969696969697,-0.05442967125419315,Desert
4.191919191919192,-4.696969696969697,0.012345400958584343,Hill
4.292929292929292,-4.696969696969697,0.07996474337970183,Hill
4.3939393939393945,-4.696969696969697,0.14808180683654434,Hill
4.494949494949495,-4.696969696969697,0.21632882066943113,Hill
4.595959595959595,-4.696969696969697,0.28431913616342525,Hill
4.696969696969697,-4.696969696969697,0.35164985591992803,Hill
4.797979797979798,-4.696969696969697,0.41790473252180016,Hill
4.8989898989899,-4.696969696969697,0.482657316296161,Hill
5.0,-4.696969696969697,0.5454743285580685,Mountain
-5.0,-4.595959595959596,0.4866010284404519,Hill
-4.898989898989899,-4.595959595959596,0.4206632477916093,Hill
-4.797979797979798,-4.595959595959596,0.353087191215831,Hill
-4.696969696969697,-4.595959595959596,0.28431913616342525,Hill
-4.595959595959596,-4.595959595959596,0.21479613270455844,Hill
-4.494949494949495,-4.595959595959596,0.14494259150073874,Hill
-4.393939393939394,-4.595959595959596,0.0751671185795762,Hill
-4.292929292929293,-4.595959595959596,0.005859620312240704,Hill
-4.191919191919192,-4.595959595959596,-0.06261130163429002,Desert
-4.090909090909091,-4.595959595959596,-0.12990064934862758,Desert
-3.9898989898989896,-4.595959595959596,-0.1956890095358965,Desert
-3.888888888888889,-4.595959595959596,-0.25968420785148494,Desert
-3.787878787878788,-4.595959595959596,-0.32162263221196163,Desert
-3.686868686868687,-4.595959595959596,-0.38127022436636443,Desert
-3.5858585858585856,-4.595959595959596,-0.4384231426832168,Desert
-3.484848484848485,-4.595959595959596,-0.49290810263148555,Desert
-3.383838383838384,-4.595959595959596,-0.5445824047667872,Desert
-3.282828282828283,-4.595959595959596,-0.5933336631399135,Desert
-3.1818181818181817,-4.595959595959596,-0.6390792498887714,Desert
-3.080808080808081,-4.595959595959596,-0.6817654743264083,Desert
-2.9797979797979797,-4.595959595959596,-0.7213665170702688,Desert
-2.878787878787879,-4.595959595959596,-0.7578831416489041,Desert
-2.7777777777777777,-4.595959595959596,-0.791341207554703,Desert
-2.676767676767677,-4.595959595959596,-0.8217900098722221,Desert
-2.5757575757575757,-4.595959595959596,-0.8493004713945164,Desert
-2.474747474747475,-4.595959595959596,-0.8739632135426525,Desert
-2.3737373737373737,-4.595959595959596,-0.8958865324306834,Desert
-2.272727272727273,-4.595959595959596,-0.9151943060794155,Desert
-2.1717171717171717,-4.595959595959596,-0.9320238580930658,Desert
-2.070707070707071,-4.595959595959596,-0.9465238020947077,Desert
-1.9696969696969697,-4.595959595959596,-0.9588518898962103,Desert
-1.868686868686869,-4.595959595959596,-0.9691728847884665,Desert
-1.7676767676767677,-4.595959595959596,-0.9776564795154252,Desert
-1.6666666666666665,-4.595959595959596,-0.9844752764825282,Desert
-1.5656565656565657,-4.595959595959596,-0.9898028455923361,Desert
-1.4646464646464645,-4.595959595959596,-0.9938118728461992,Desert
-1.3636363636363638,-4.595959595959596,-0.9966724105518007,Desert
-1.2626262626262625,-4.595959595959596,-0.9985502376844229,Desert
-1.1616161616161618,-4.595959595959596,-0.999605336716956,Desert
-1.0606060606060606,-4.595959595959596,-0.9999904911106628,Desert
-0.9595959595959593,-4.595959595959596,-0.9998500056934464,Desert
-0.858585858585859,-4.595959595959596,-0.9993185503884483,Desert
-0.7575757575757578,-4.595959595959596,-0.9985201262311671,Desert
-0.6565656565656566,-4.595959595959596,-0.9975671513586649,Desert
-0.5555555555555554,-4.595959595959596,-0.9965596636922955,Desert
-0.45454545454545503,-4.595959595959596,-0.9955846363786905,Desert
-0.3535353535353538,-4.595959595959596,-0.9947154017052959,Desert
-0.2525252525252526,-4.595959595959596,-0.9940111791587546,Desert
-0.15151515151515138,-4.595959595959596,-0.9935167035284442,Desert
-0.050505050505050164,-4.595959595959596,-0.9932619494448148,Desert
0.050505050505050164,-4.595959595959596,-0.9932619494448148,Desert
